Week,None,D0,D1,D2,D3,D4,DSCI
2008-06-10,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-06-03,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-05-27,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-05-20,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-05-13,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-05-06,0.00,12.22,87.78,0.00,0.00,0.00,188
2008-04-29,0.00,10.12,89.88,0.00,0.00,0.00,190
2008-04-22,7.25,92.68,0.08,0.00,0.00,0.00,93
2008-04-15,7.25,92.68,0.08,0.00,0.00,0.00,93
2008-04-08,3.14,96.86,0.00,0.00,0.00,0.00,97
2008-04-01,3.14,96.86,0.00,0.00,0.00,0.00,97
2008-03-25,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-03-18,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-03-11,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-03-04,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-02-26,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-02-19,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-02-12,17.31,82.69,0.00,0.00,0.00,0.00,83
2008-02-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2008-01-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2008-01-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2008-01-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2008-01-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2008-01-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2007-12-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2007-12-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2007-12-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2007-12-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2007-11-27,9.59,90.41,0.00,0.00,0.00,0.00,90
2007-11-20,9.59,90.41,0.00,0.00,0.00,0.00,90
2007-11-13,9.59,90.41,0.00,0.00,0.00,0.00,90
2007-11-06,9.59,90.41,0.00,0.00,0.00,0.00,90
2007-10-30,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-10-23,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-10-16,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-10-09,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-10-02,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-09-25,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-09-18,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-09-11,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-09-04,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-08-28,91.87,8.13,0.00,0.00,0.00,0.00,8
2007-08-21,80.98,19.02,0.00,0.00,0.00,0.00,19
2007-08-14,26.02,67.59,6.39,0.00,0.00,0.00,80
2007-08-07,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-07-31,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-07-24,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-07-17,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-07-10,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-07-03,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-06-26,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-06-19,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-06-12,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-06-05,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-05-29,0.00,10.79,89.21,0.00,0.00,0.00,189
2007-05-22,0.00,4.25,95.75,0.00,0.00,0.00,196
2007-05-15,0.00,4.25,95.75,0.00,0.00,0.00,196
2007-05-08,0.00,4.25,95.75,0.00,0.00,0.00,196
2007-05-01,0.00,4.25,95.75,0.00,0.00,0.00,196
2007-04-24,0.00,7.62,92.38,0.00,0.00,0.00,192
2007-04-17,0.00,7.62,92.38,0.00,0.00,0.00,192
2007-04-10,0.00,7.62,92.38,0.00,0.00,0.00,192
2007-04-03,0.00,7.62,92.38,0.00,0.00,0.00,192
2007-03-27,0.00,1.45,98.55,0.00,0.00,0.00,199
2007-03-20,0.00,0.00,90.19,9.81,0.00,0.00,210
2007-03-13,0.00,0.00,90.19,9.81,0.00,0.00,210
2007-03-06,0.00,76.17,23.83,0.00,0.00,0.00,124
2007-02-27,0.00,76.17,23.83,0.00,0.00,0.00,124
2007-02-20,0.00,70.69,29.31,0.00,0.00,0.00,129
2007-02-13,0.00,70.69,29.31,0.00,0.00,0.00,129
2007-02-06,0.00,70.69,29.31,0.00,0.00,0.00,129
2007-01-30,0.00,70.69,29.31,0.00,0.00,0.00,129
2007-01-23,0.00,73.23,26.77,0.00,0.00,0.00,127
2007-01-16,0.00,74.13,25.87,0.00,0.00,0.00,126
2007-01-09,0.00,74.13,25.87,0.00,0.00,0.00,126
2007-01-02,0.00,74.13,25.87,0.00,0.00,0.00,126
2006-12-26,0.00,74.13,25.87,0.00,0.00,0.00,126
2006-12-19,0.00,74.13,25.87,0.00,0.00,0.00,126
2006-12-12,0.00,74.13,25.87,0.00,0.00,0.00,126
2006-12-05,1.17,72.96,25.87,0.00,0.00,0.00,125
2006-11-28,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-11-21,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-11-14,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-11-07,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-10-31,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-10-24,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-10-17,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-10-10,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-10-03,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-09-26,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-09-19,0.00,76.11,23.89,0.00,0.00,0.00,124
2006-09-12,0.00,4.46,95.54,0.00,0.00,0.00,196
2006-09-05,0.00,4.46,95.54,0.00,0.00,0.00,196
2006-08-29,0.00,4.46,95.54,0.00,0.00,0.00,196
2006-08-22,0.00,0.00,100.00,0.00,0.00,0.00,200
2006-08-15,0.00,0.00,79.06,20.94,0.00,0.00,221
2006-08-08,0.00,0.00,79.06,20.94,0.00,0.00,221
2006-08-01,0.00,0.00,1.24,98.76,0.00,0.00,299
2006-07-25,0.00,0.00,0.00,0.00,33.28,66.72,467
2006-07-18,0.00,0.00,0.00,0.00,33.28,66.72,467
2006-07-11,0.00,0.00,0.00,0.00,33.28,66.72,467
2006-07-04,0.00,0.00,0.00,0.00,8.93,91.07,491
2006-06-27,0.00,0.00,0.00,0.00,0.00,100.00,500
2006-06-20,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-06-13,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-06-06,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-05-30,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-05-23,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-05-16,0.00,0.00,0.00,0.00,7.11,92.89,493
2006-05-09,0.00,0.00,0.00,0.00,8.03,91.97,492
2006-05-02,0.00,0.00,0.00,0.00,8.03,91.97,492
2006-04-25,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-04-18,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-04-11,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-04-04,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-03-28,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-03-21,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-03-14,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-03-07,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-02-28,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-02-21,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-02-14,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-02-07,0.00,0.00,0.00,0.00,100.00,0.00,400
2006-01-31,0.00,0.00,0.00,50.99,49.01,0.00,349
2006-01-24,0.00,0.00,0.00,100.00,0.00,0.00,300
2006-01-17,0.00,0.00,0.00,100.00,0.00,0.00,300
2006-01-10,0.00,0.00,2.11,97.89,0.00,0.00,298
2006-01-03,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-12-27,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-12-20,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-12-13,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-12-06,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-11-29,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-11-22,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-11-15,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-11-08,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-11-01,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-10-25,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-10-18,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-10-11,0.00,76.00,24.00,0.00,0.00,0.00,124
2005-10-04,23.30,52.70,24.00,0.00,0.00,0.00,101
2005-09-27,23.30,52.70,24.00,0.00,0.00,0.00,101
2005-09-20,18.49,57.51,24.00,0.00,0.00,0.00,106
2005-09-13,8.12,67.88,24.00,0.00,0.00,0.00,116
2005-09-06,8.12,67.88,24.00,0.00,0.00,0.00,116
2005-08-30,3.38,72.62,24.00,0.00,0.00,0.00,121
2005-08-23,4.04,71.96,24.00,0.00,0.00,0.00,120
2005-08-16,0.00,47.05,52.95,0.00,0.00,0.00,153
2005-08-09,0.00,3.23,96.77,0.00,0.00,0.00,197
2005-08-02,0.00,44.96,55.04,0.00,0.00,0.00,155
2005-07-26,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-07-19,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-07-12,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-07-05,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-06-28,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-06-21,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-06-14,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-06-07,0.00,0.63,99.37,0.00,0.00,0.00,199
2005-05-31,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-05-24,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-05-17,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-05-10,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-05-03,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-04-26,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-04-19,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-04-12,0.00,100.00,0.00,0.00,0.00,0.00,100
2005-04-05,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-03-29,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-03-22,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-03-15,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-03-08,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-03-01,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-02-22,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-02-15,0.00,0.00,100.00,0.00,0.00,0.00,200
2005-02-08,0.00,0.00,0.00,100.00,0.00,0.00,300
2005-02-01,0.00,0.00,0.00,100.00,0.00,0.00,300
2005-01-25,0.00,0.00,0.00,100.00,0.00,0.00,300
2005-01-18,0.00,0.00,0.00,100.00,0.00,0.00,300
2005-01-11,0.00,0.00,0.00,100.00,0.00,0.00,300
2005-01-04,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-12-28,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-12-21,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-12-14,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-12-07,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-11-30,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-11-23,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-11-16,0.00,0.00,0.00,100.00,0.00,0.00,300
2004-11-09,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-11-02,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-10-26,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-10-19,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-10-12,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-10-05,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-09-28,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-09-21,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-09-14,0.00,0.00,39.65,60.35,0.00,0.00,260
2004-09-07,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-08-31,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-08-24,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-08-17,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-08-10,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-08-03,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-07-27,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-07-20,0.00,3.80,72.35,23.85,0.00,0.00,220
2004-07-13,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-07-06,0.00,3.75,72.40,23.85,0.00,0.00,220
2004-06-29,0.00,2.84,73.53,23.63,0.00,0.00,221
2004-06-22,0.00,3.75,72.62,23.63,0.00,0.00,220
2004-06-15,0.00,4.79,77.16,18.06,0.00,0.00,213
2004-06-08,0.00,4.79,77.16,18.06,0.00,0.00,213
2004-06-01,0.00,4.94,63.56,31.50,0.00,0.00,227
2004-05-25,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-05-18,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-05-11,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-05-04,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-04-27,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-04-20,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-04-13,0.00,22.80,45.86,31.34,0.00,0.00,209
2004-04-06,0.00,39.74,35.14,25.12,0.00,0.00,185
2004-03-30,0.00,0.00,70.28,27.25,2.47,0.00,232
2004-03-23,0.00,0.00,70.28,27.25,2.47,0.00,232
2004-03-16,0.00,0.00,70.28,29.72,0.00,0.00,230
2004-03-09,0.00,0.00,70.28,29.72,0.00,0.00,230
2004-03-02,0.00,0.00,72.30,26.87,0.84,0.00,229
2004-02-24,0.00,0.00,21.92,77.24,0.84,0.00,279
2004-02-17,0.00,0.00,21.92,77.24,0.84,0.00,279
2004-02-10,0.00,0.00,21.92,77.24,0.84,0.00,279
2004-02-03,0.00,0.00,21.92,77.24,0.84,0.00,279
2004-01-27,0.00,0.00,21.92,77.24,0.84,0.00,279
2004-01-20,0.00,0.00,22.34,76.83,0.84,0.00,279
2004-01-13,0.00,0.00,0.00,61.54,38.46,0.00,338
2004-01-06,0.00,0.00,26.21,72.80,0.99,0.00,275
2003-12-30,0.00,0.00,17.79,70.98,11.23,0.00,293
2003-12-23,0.00,0.00,28.84,69.17,1.99,0.00,273
2003-12-16,0.00,0.22,99.78,0.00,0.00,0.00,200
2003-12-09,0.00,0.34,99.66,0.00,0.00,0.00,200
2003-12-02,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-11-25,0.00,2.12,97.88,0.00,0.00,0.00,198
2003-11-18,0.00,1.44,98.56,0.00,0.00,0.00,199
2003-11-11,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-11-04,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-10-28,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-10-21,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-10-14,0.00,0.00,99.45,0.55,0.00,0.00,201
2003-10-07,0.00,0.00,66.12,33.88,0.00,0.00,234
2003-09-30,0.00,0.00,89.09,10.91,0.00,0.00,211
2003-09-23,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-09-16,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-09-09,0.00,0.00,96.87,3.13,0.00,0.00,203
2003-09-02,0.00,0.00,63.52,36.48,0.00,0.00,236
2003-08-26,0.00,0.00,81.47,18.53,0.00,0.00,219
2003-08-19,0.00,0.00,99.12,0.88,0.00,0.00,201
2003-08-12,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-08-05,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-07-29,0.00,0.00,86.41,13.59,0.00,0.00,214
2003-07-22,0.00,0.00,0.00,75.00,25.00,0.00,325
2003-07-15,0.00,0.00,0.00,93.22,6.78,0.00,307
2003-07-08,0.00,0.00,0.00,98.23,1.77,0.00,302
2003-07-01,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-06-24,0.00,0.00,78.33,21.67,0.00,0.00,222
2003-06-17,0.00,0.00,87.77,12.23,0.00,0.00,212
2003-06-10,0.00,0.00,60.38,39.62,0.00,0.00,240
2003-06-03,0.00,0.00,73.01,26.99,0.00,0.00,227
2003-05-27,0.00,0.00,53.54,46.46,0.00,0.00,246
2003-05-20,0.00,0.00,68.49,31.51,0.00,0.00,232
2003-05-13,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-05-06,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-04-29,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-04-22,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-04-15,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-04-08,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-04-01,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-03-25,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-03-18,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-03-11,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-03-04,0.00,0.00,100.00,0.00,0.00,0.00,200
2003-02-25,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-02-18,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-02-11,0.00,0.00,0.00,100.00,0.00,0.00,300
2003-02-04,0.00,0.00,0.09,99.91,0.00,0.00,300
2003-01-28,0.00,0.00,0.10,99.90,0.00,0.00,300
2003-01-21,0.00,0.00,9.72,90.28,0.00,0.00,290
2003-01-14,0.00,0.00,4.72,95.28,0.00,0.00,295
2003-01-07,0.00,0.00,7.22,92.78,0.00,0.00,293
2002-12-31,0.00,0.00,9.40,90.60,0.00,0.00,291
2002-12-24,0.00,0.00,17.01,82.99,0.00,0.00,283
2002-12-17,0.00,0.00,16.47,83.53,0.00,0.00,284
2002-12-10,0.00,0.00,20.41,79.59,0.00,0.00,280
2002-12-03,0.00,0.00,14.54,85.46,0.00,0.00,285
2002-11-26,0.00,0.00,17.91,82.09,0.00,0.00,282
2002-11-19,0.00,0.00,19.70,80.30,0.00,0.00,280
2002-11-12,0.00,0.00,16.68,83.32,0.00,0.00,283
2002-11-05,0.00,0.00,22.40,77.60,0.00,0.00,278
2002-10-29,0.00,0.00,18.78,81.22,0.00,0.00,281
2002-10-22,0.00,0.00,26.79,73.21,0.00,0.00,273
2002-10-15,0.00,0.00,23.67,76.33,0.00,0.00,276
2002-10-08,0.00,0.00,24.61,75.39,0.00,0.00,275
2002-10-01,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-09-24,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-09-17,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-09-10,0.00,0.00,2.95,97.05,0.00,0.00,297
2002-09-03,0.00,0.00,0.29,99.71,0.00,0.00,300
2002-08-27,0.00,0.00,3.23,96.77,0.00,0.00,297
2002-08-20,0.00,0.00,3.30,96.70,0.00,0.00,297
2002-08-13,0.00,0.00,0.12,99.88,0.00,0.00,300
2002-08-06,0.00,0.00,0.89,99.11,0.00,0.00,299
2002-07-30,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-07-23,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-07-16,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-07-09,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-07-02,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-06-25,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-06-18,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-06-11,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-06-04,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-05-28,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-05-21,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-05-14,0.00,0.00,0.00,0.00,100.00,0.00,400
2002-05-07,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-04-30,0.00,0.00,0.00,100.00,0.00,0.00,300
2002-04-23,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-04-16,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-04-09,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-04-02,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-03-26,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-03-19,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-03-12,0.00,0.00,100.00,0.00,0.00,0.00,200
2002-03-05,0.00,100.00,0.00,0.00,0.00,0.00,100
2002-02-26,0.00,100.00,0.00,0.00,0.00,0.00,100
2002-02-19,98.03,1.97,0.00,0.00,0.00,0.00,2
2002-02-12,97.10,2.90,0.00,0.00,0.00,0.00,3
2002-02-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2002-01-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2002-01-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2002-01-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2002-01-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2002-01-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-12-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-12-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-12-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-12-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-11-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-11-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-11-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-11-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-10-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-10-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-10-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-10-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-10-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-09-25,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-09-18,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-09-11,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-09-04,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-08-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-08-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-08-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-08-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-07-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-07-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-07-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-07-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-07-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-06-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-06-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-06-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-06-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-05-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-05-22,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-05-15,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-05-08,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-05-01,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-04-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-04-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-04-10,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-04-03,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-03-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-03-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-03-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-03-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-02-27,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-02-20,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-02-13,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-02-06,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-01-30,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-01-23,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-01-16,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-01-09,100.00,0.00,0.00,0.00,0.00,0.00,0
2001-01-02,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-12-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-12-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-12-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-12-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-11-28,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-11-21,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-11-14,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-11-07,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-10-31,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-10-24,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-10-17,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-10-10,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-10-03,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-09-26,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-09-19,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-09-12,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-09-05,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-08-29,100.00,0.00,0.00,0.00,0.00,0.00,0
2000-08-22,98.85,1.15,0.00,0.00,0.00,0.00,1
2000-08-15,98.85,1.15,0.00,0.00,0.00,0.00,1
2000-08-08,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-08-01,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-07-25,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-07-18,0.00,100.00,0.00,0.00,0.00,0.00,100
2000-07-11,84.01,15.99,0.00,0.00,0.00,0.00,16
2000-07-04,83.11,16.89,0.00,0.00,0.00,0.00,17
2000-06-27,0.00,0.00,98.90,1.10,0.00,0.00,201
2000-06-20,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-06-13,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-06-06,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-05-30,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-05-23,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-05-16,0.00,0.00,99.57,0.43,0.00,0.00,200
2000-05-09,0.00,0.00,100.00,0.00,0.00,0.00,200
